run_id,type,final_t,final_nS,final_nR,max_nS,max_nR,total_steps,eradicated,resistance,mean_k2,total_kl_cost
367,uncontrolled,5.15299,0,0,50,1,135,1,0,1.5,0.0
368,uncontrolled,39.99996,0,18149,51,18149,40240,0,1,1.5,0.0
369,uncontrolled,7.67814,0,0,52,2,216,1,0,1.5,0.0
370,uncontrolled,39.99993,0,28871,51,28872,63308,0,1,1.5,0.0
371,uncontrolled,3.87197,0,0,54,1,149,1,0,1.5,0.0
372,uncontrolled,3.11649,0,0,50,1,159,1,0,1.5,0.0
373,uncontrolled,39.99997,0,49448,51,49450,109281,0,1,1.5,0.0
374,uncontrolled,10.48981,0,0,50,3,169,1,0,1.5,0.0
375,uncontrolled,39.99957,0,4164,51,4167,9193,0,1,1.5,0.0
376,uncontrolled,39.99978,0,10689,50,10689,23784,0,1,1.5,0.0
377,uncontrolled,39.99984,0,3943,50,3943,8742,0,1,1.5,0.0
378,uncontrolled,5.67989,0,0,51,1,197,1,0,1.5,0.0
379,uncontrolled,39.99955,0,7974,52,7974,17901,0,1,1.5,0.0
380,uncontrolled,3.1812,0,0,50,1,101,1,0,1.5,0.0
381,uncontrolled,39.99883,0,3438,54,3438,7978,0,1,1.5,0.0
382,uncontrolled,5.44253,0,0,50,1,146,1,0,1.5,0.0
383,uncontrolled,5.88,0,0,54,1,215,1,0,1.5,0.0
384,uncontrolled,5.68027,0,0,50,1,167,1,0,1.5,0.0
385,uncontrolled,9.04831,0,0,52,2,169,1,0,1.5,0.0
386,uncontrolled,39.99897,0,1326,51,1329,3188,0,1,1.5,0.0
387,uncontrolled,7.48771,0,0,57,1,237,1,0,1.5,0.0
388,uncontrolled,4.91684,0,0,50,3,133,1,0,1.5,0.0
389,uncontrolled,39.99993,0,9913,51,9913,21931,0,1,1.5,0.0
390,uncontrolled,3.97185,0,0,54,1,161,1,0,1.5,0.0
391,uncontrolled,39.99959,0,27849,51,27849,61654,0,1,1.5,0.0
392,uncontrolled,39.99985,0,7157,50,7159,16146,0,1,1.5,0.0
393,uncontrolled,4.86073,0,0,51,1,175,1,0,1.5,0.0
394,uncontrolled,10.92951,0,0,50,1,95,1,0,1.5,0.0
395,uncontrolled,39.9999,0,4094,50,4095,8945,0,1,1.5,0.0
396,uncontrolled,39.99936,0,4386,51,4386,9935,0,1,1.5,0.0
397,uncontrolled,39.99999,0,22763,51,22764,50052,0,1,1.5,0.0
398,uncontrolled,20.90594,0,0,54,6,213,1,1,1.5,0.0
399,uncontrolled,39.99995,0,48114,50,48114,105353,0,1,1.5,0.0
400,uncontrolled,39.99994,0,21310,50,21311,46535,0,1,1.5,0.0
401,uncontrolled,16.20874,0,0,50,3,163,1,0,1.5,0.0
402,uncontrolled,4.8696,0,0,50,1,149,1,0,1.5,0.0
403,uncontrolled,39.99948,0,11030,51,11030,24156,0,1,1.5,0.0
404,uncontrolled,39.99999,0,19463,50,19463,42746,0,1,1.5,0.0
405,uncontrolled,5.13404,0,0,50,1,223,1,0,1.5,0.0
406,uncontrolled,6.01215,0,0,50,1,123,1,0,1.5,0.0
407,uncontrolled,39.99983,0,12956,54,12957,28667,0,1,1.5,0.0
408,uncontrolled,39.99985,0,23858,53,23858,53087,0,1,1.5,0.0
409,uncontrolled,6.01568,0,0,50,1,173,1,0,1.5,0.0
410,uncontrolled,39.99998,0,52748,53,52748,116999,0,1,1.5,0.0
411,uncontrolled,4.53857,0,0,51,1,207,1,0,1.5,0.0
412,uncontrolled,39.99987,0,9799,50,9799,22108,0,1,1.5,0.0
413,uncontrolled,39.99947,0,3486,50,3487,7811,0,1,1.5,0.0
414,uncontrolled,39.99997,0,78009,50,78011,171080,0,1,1.5,0.0
415,uncontrolled,39.99989,0,33474,50,33475,74173,0,1,1.5,0.0
416,uncontrolled,2.62094,0,0,52,1,127,1,0,1.5,0.0
417,uncontrolled,40.0,0,87177,50,87178,191100,0,1,1.5,0.0
418,uncontrolled,39.99984,0,22347,51,22348,49242,0,1,1.5,0.0
419,uncontrolled,39.99984,0,32362,52,32363,70665,0,1,1.5,0.0
420,uncontrolled,26.72477,0,0,52,4,202,1,0,1.5,0.0
421,uncontrolled,39.99999,0,23141,53,23147,51526,0,1,1.5,0.0
422,uncontrolled,6.5894,0,0,51,2,153,1,0,1.5,0.0
423,uncontrolled,7.48258,0,0,50,1,219,1,0,1.5,0.0
424,uncontrolled,40.0,0,36797,50,36797,80860,0,1,1.5,0.0
425,uncontrolled,9.16838,0,0,52,1,109,1,0,1.5,0.0
426,uncontrolled,7.01153,0,0,50,3,173,1,0,1.5,0.0
427,uncontrolled,4.40831,0,0,50,1,167,1,0,1.5,0.0
428,uncontrolled,39.99999,0,20041,52,20041,44441,0,1,1.5,0.0
429,uncontrolled,39.99999,0,172228,56,172228,377471,0,1,1.5,0.0
430,uncontrolled,3.19633,0,0,51,1,123,1,0,1.5,0.0
431,uncontrolled,39.99992,0,35807,50,35807,77750,0,1,1.5,0.0
432,uncontrolled,7.83841,0,0,51,3,167,1,0,1.5,0.0
433,uncontrolled,6.76036,0,0,52,1,185,1,0,1.5,0.0
434,uncontrolled,4.58639,0,0,50,1,193,1,0,1.5,0.0
435,uncontrolled,2.9665,0,0,51,1,153,1,0,1.5,0.0
436,uncontrolled,39.99991,0,7115,50,7116,15668,0,1,1.5,0.0
437,uncontrolled,39.99991,0,57773,54,57773,127459,0,1,1.5,0.0
438,uncontrolled,39.99998,0,15605,50,15605,34994,0,1,1.5,0.0
439,uncontrolled,39.99928,0,4972,50,4972,11091,0,1,1.5,0.0
440,uncontrolled,39.99997,0,18712,50,18713,40753,0,1,1.5,0.0
441,uncontrolled,39.99998,0,25309,56,25310,55513,0,1,1.5,0.0
442,uncontrolled,39.99973,0,9557,50,9557,21041,0,1,1.5,0.0
443,uncontrolled,39.99999,0,75674,50,75674,167452,0,1,1.5,0.0
444,uncontrolled,4.71742,0,0,51,1,137,1,0,1.5,0.0
445,uncontrolled,5.10551,0,0,50,2,225,1,0,1.5,0.0
446,uncontrolled,39.99955,0,5269,50,5269,11640,0,1,1.5,0.0
447,uncontrolled,40.0,0,18334,50,18336,41137,0,1,1.5,0.0
448,uncontrolled,39.99997,0,32119,50,32119,70784,0,1,1.5,0.0
449,uncontrolled,39.99926,0,4807,50,4808,10768,0,1,1.5,0.0
450,uncontrolled,11.45766,0,0,52,2,123,1,0,1.5,0.0
451,uncontrolled,4.38012,0,0,51,1,117,1,0,1.5,0.0
452,uncontrolled,7.65288,0,0,50,3,135,1,0,1.5,0.0
453,uncontrolled,3.4807,0,0,52,2,169,1,0,1.5,0.0
454,uncontrolled,4.69619,0,0,52,1,115,1,0,1.5,0.0
455,uncontrolled,39.99849,0,3453,51,3454,7778,0,1,1.5,0.0
456,uncontrolled,40.0,0,137789,50,137790,301953,0,1,1.5,0.0
457,uncontrolled,39.99989,0,17254,54,17254,37591,0,1,1.5,0.0
458,uncontrolled,39.99981,0,11433,50,11434,24980,0,1,1.5,0.0
459,uncontrolled,39.99992,0,16201,52,16202,35948,0,1,1.5,0.0
460,uncontrolled,3.94871,0,0,50,1,133,1,0,1.5,0.0
461,uncontrolled,39.99932,0,4291,50,4293,9538,0,1,1.5,0.0
462,uncontrolled,5.17478,0,0,51,1,143,1,0,1.5,0.0
463,uncontrolled,3.61105,0,0,50,1,137,1,0,1.5,0.0
464,uncontrolled,39.99971,0,6377,50,6379,14239,0,1,1.5,0.0
465,uncontrolled,39.99991,0,23168,53,23171,50881,0,1,1.5,0.0
466,uncontrolled,3.9268,0,0,50,1,141,1,0,1.5,0.0
467,uncontrolled,39.99998,0,22300,54,22301,49685,0,1,1.5,0.0
468,uncontrolled,3.84609,0,0,51,1,151,1,0,1.5,0.0
469,uncontrolled,3.33822,0,0,53,1,123,1,0,1.5,0.0
470,uncontrolled,39.99973,0,4727,54,4728,10480,0,1,1.5,0.0
471,uncontrolled,39.99994,0,32379,51,32379,72295,0,1,1.5,0.0
472,uncontrolled,39.99958,0,12554,50,12554,27541,0,1,1.5,0.0
473,uncontrolled,4.38008,0,0,50,2,145,1,0,1.5,0.0
474,uncontrolled,8.38841,0,0,53,2,139,1,0,1.5,0.0
475,uncontrolled,39.99999,0,95437,51,95440,209372,0,1,1.5,0.0
476,uncontrolled,4.22647,0,0,50,2,149,1,0,1.5,0.0
477,uncontrolled,8.86613,0,0,50,1,229,1,0,1.5,0.0
478,uncontrolled,39.99994,0,28308,50,28308,63011,0,1,1.5,0.0
479,uncontrolled,39.99985,0,16475,50,16475,36898,0,1,1.5,0.0
480,uncontrolled,39.99998,0,34894,51,34894,75959,0,1,1.5,0.0
481,uncontrolled,39.99994,0,106534,51,106534,234633,0,1,1.5,0.0
482,uncontrolled,40.0,0,81204,50,81204,177515,0,1,1.5,0.0
483,uncontrolled,39.99999,0,80041,54,80041,176884,0,1,1.5,0.0
484,uncontrolled,5.48691,0,0,52,2,127,1,0,1.5,0.0
485,uncontrolled,39.99988,0,17197,51,17197,38450,0,1,1.5,0.0
486,uncontrolled,7.76614,0,0,54,2,251,1,0,1.5,0.0
487,uncontrolled,39.99999,0,123098,50,123098,270733,0,1,1.5,0.0
488,uncontrolled,39.99995,0,21542,52,21543,47977,0,1,1.5,0.0
489,uncontrolled,4.3841,0,0,51,1,177,1,0,1.5,0.0
490,uncontrolled,39.99912,0,3465,51,3466,7684,0,1,1.5,0.0
491,uncontrolled,4.91836,0,0,50,1,159,1,0,1.5,0.0
492,uncontrolled,39.99824,0,1064,52,1064,2509,0,1,1.5,0.0
493,uncontrolled,40.0,0,54769,52,54769,120669,0,1,1.5,0.0
494,uncontrolled,4.48412,0,0,51,1,149,1,0,1.5,0.0
495,uncontrolled,39.99993,0,34003,50,34003,75034,0,1,1.5,0.0
496,uncontrolled,39.99998,0,78377,50,78377,173749,0,1,1.5,0.0
497,uncontrolled,6.59062,0,0,51,1,175,1,0,1.5,0.0
498,uncontrolled,39.99999,0,80638,50,80638,178493,0,1,1.5,0.0
499,uncontrolled,39.99998,0,25436,50,25436,56381,0,1,1.5,0.0
0,optimal_relaxed,39.99994,0,9352,50,9352,20657,0,1,1.499926,1.500073
1,optimal_relaxed,39.99991,0,10606,50,10607,23304,0,1,1.49988,3.199813
2,optimal_relaxed,6.74444,0,0,53,3,196,1,0,1.471024,7.77481
3,optimal_relaxed,6.8197,0,0,50,3,165,1,0,1.492292,2.976644
4,optimal_relaxed,6.64005,0,0,53,1,187,1,0,1.491796,3.701434
5,optimal_relaxed,5.52727,0,0,51,1,133,1,0,1.501985,0.818372
6,optimal_relaxed,39.99999,0,148539,52,148540,326054,0,1,1.499998,0.459115
7,optimal_relaxed,4.99887,0,0,50,3,185,1,0,1.493109,1.622335
8,optimal_relaxed,39.99977,0,472,50,472,1261,0,1,1.497346,5.197092
9,optimal_relaxed,39.99999,0,23034,50,23034,50147,0,1,1.499976,1.208979
10,optimal_relaxed,5.31797,0,0,51,1,209,1,0,1.501512,0.856563
11,optimal_relaxed,39.99994,0,56929,51,56929,125604,0,1,1.499994,0.493201
12,optimal_relaxed,39.99991,0,13027,50,13029,29036,0,1,1.499974,1.056883
13,optimal_relaxed,39.99999,0,2861,50,2862,6332,0,1,1.499714,3.027201
14,optimal_relaxed,39.99996,0,65949,52,65949,144840,0,1,1.499962,6.964758
15,optimal_relaxed,39.99999,0,38652,51,38652,84823,0,1,1.499967,2.71274
16,optimal_relaxed,39.99991,0,8508,51,8509,18848,0,1,1.499836,3.857472
17,optimal_relaxed,8.65402,0,0,50,2,155,1,0,1.50467,0.770553
18,optimal_relaxed,39.99867,0,1684,51,1684,4037,0,1,1.499485,2.760705
19,optimal_relaxed,39.99998,0,117066,51,117066,258047,0,1,1.499989,3.762437
20,optimal_relaxed,39.99999,0,48757,51,48757,107298,0,1,1.499976,1.991239
21,optimal_relaxed,39.99991,0,7086,50,7086,15583,0,1,1.499939,1.064277
22,optimal_relaxed,39.99995,0,32118,50,32119,71118,0,1,1.499978,1.071564
23,optimal_relaxed,5.72847,0,0,53,3,169,1,0,1.488016,2.781685
24,optimal_relaxed,5.34225,0,0,51,1,163,1,0,1.496224,1.810885
25,optimal_relaxed,4.77548,0,0,53,1,159,1,0,1.494666,1.811368
26,optimal_relaxed,39.99986,0,19047,50,19047,42265,0,1,1.499969,1.726752
27,optimal_relaxed,5.42205,0,0,55,1,185,1,0,1.503007,0.953707
28,optimal_relaxed,39.99994,0,49459,50,49462,107544,0,1,1.499912,15.016499
29,optimal_relaxed,39.99951,0,10390,54,10391,22575,0,1,1.499933,1.727981
30,optimal_relaxed,5.12678,0,0,51,2,127,1,0,1.503594,0.944851
31,optimal_relaxed,39.99998,0,24879,50,24880,54786,0,1,1.499972,2.378522
32,optimal_relaxed,5.27594,0,0,56,1,148,1,0,1.486216,2.432721
33,optimal_relaxed,39.99993,0,24597,51,24597,53930,0,1,1.499974,0.513104
34,optimal_relaxed,7.65705,0,0,51,1,241,1,0,1.498924,2.100019
35,optimal_relaxed,3.59372,0,0,50,1,175,1,0,1.50159,0.364825
36,optimal_relaxed,39.99996,0,22799,54,22800,50818,0,1,1.499983,0.998169
37,optimal_relaxed,40.0,0,182884,53,182884,402515,0,1,1.499998,0.321392
38,optimal_relaxed,5.67212,0,0,51,2,189,1,0,1.485794,3.93511
39,optimal_relaxed,4.57421,0,0,55,2,179,1,0,1.496493,1.068329
40,optimal_relaxed,39.99996,0,50739,52,50739,111590,0,1,1.499986,0.884647
41,optimal_relaxed,39.99998,0,69335,51,69335,152918,0,1,1.499979,2.132846
42,optimal_relaxed,6.98246,0,0,51,2,135,1,0,1.48952,1.788421
43,optimal_relaxed,40.0,0,89929,51,89929,197780,0,1,1.499977,4.668024
44,optimal_relaxed,40.0,0,47526,51,47526,104553,0,1,1.499957,3.915269
45,optimal_relaxed,4.10925,0,0,55,1,183,1,0,1.499437,0.698848
46,optimal_relaxed,40.0,0,133631,52,133631,294644,0,1,1.499994,1.730569
47,optimal_relaxed,39.99999,0,13066,50,13067,28753,0,1,1.499893,4.600869
48,optimal_relaxed,39.99996,0,50086,50,50087,109063,0,1,1.49997,4.402723
49,optimal_relaxed,39.99994,0,31114,50,31116,68544,0,1,1.499922,7.480705
50,optimal_relaxed,39.99996,0,14738,50,14740,32531,0,1,1.499944,1.822075
51,optimal_relaxed,39.99994,0,67027,51,67027,148374,0,1,1.499989,1.466942
52,optimal_relaxed,39.99721,0,1597,50,1597,3722,0,1,1.499088,4.067107
53,optimal_relaxed,39.99962,0,28880,52,28880,62681,0,1,1.499968,2.580175
54,optimal_relaxed,39.99982,0,4172,50,4172,9601,0,1,1.499916,1.068055
55,optimal_relaxed,8.68793,0,0,50,1,247,1,0,1.472603,7.310621
56,optimal_relaxed,39.99993,0,25372,51,25372,56383,0,1,1.499973,1.466756
57,optimal_relaxed,4.42173,0,0,50,1,123,1,0,1.483437,2.612477
58,optimal_relaxed,5.21733,0,0,53,1,183,1,0,1.493927,2.949107
59,optimal_relaxed,39.9999,0,4695,50,4695,10769,0,1,1.499514,5.393486
60,optimal_relaxed,39.99997,0,26693,50,26694,59414,0,1,1.499975,1.662387
61,optimal_relaxed,3.80331,0,0,50,1,139,1,0,1.500692,0.453757
62,optimal_relaxed,40.0,0,80202,53,80202,177799,0,1,1.499991,2.31479
63,optimal_relaxed,39.99999,0,47958,51,47959,106690,0,1,1.499968,4.195545
64,optimal_relaxed,39.99802,0,804,50,804,1775,0,1,1.498803,3.006503
65,optimal_relaxed,5.01956,0,0,54,1,151,1,0,1.494402,1.769935
66,optimal_relaxed,39.99948,0,7271,51,7271,15848,0,1,1.499869,1.964303
67,optimal_relaxed,40.0,0,25674,50,25675,56545,0,1,1.499977,1.627839
68,optimal_relaxed,39.99999,0,19957,50,19959,43799,0,1,1.499921,4.716249
69,optimal_relaxed,39.99997,0,13468,50,13468,28959,0,1,1.499969,1.055349
70,optimal_relaxed,3.03289,0,0,50,1,129,1,0,1.483774,2.605126
71,optimal_relaxed,4.71112,0,0,52,1,151,1,0,1.490181,3.475023
72,optimal_relaxed,7.09678,0,0,52,1,175,1,0,1.480406,5.065244
73,optimal_relaxed,40.0,0,39070,50,39071,86299,0,1,1.499969,3.68821
74,optimal_relaxed,4.21026,0,0,50,1,141,1,0,1.47596,3.587599
75,optimal_relaxed,6.77714,0,0,50,1,163,1,0,1.482499,4.231041
76,optimal_relaxed,39.99984,0,6913,52,6913,15548,0,1,1.499805,2.656582
77,optimal_relaxed,39.99949,0,5833,51,5833,13246,0,1,1.499503,9.90995
78,optimal_relaxed,39.99963,0,9279,52,9279,20799,0,1,1.499848,4.231744
79,optimal_relaxed,39.99994,0,53798,51,53798,119319,0,1,1.499991,1.174765
80,optimal_relaxed,4.09993,0,0,53,1,179,1,0,1.495599,1.389793
81,optimal_relaxed,3.41119,0,0,50,1,109,1,0,1.500185,1.099632
82,optimal_relaxed,2.93727,0,0,52,1,115,1,0,1.500608,0.454459
83,optimal_relaxed,5.45705,0,0,50,1,125,1,0,1.482233,4.703356
84,optimal_relaxed,39.99989,0,3540,51,3540,7789,0,1,1.499847,1.026864
85,optimal_relaxed,39.99998,0,18464,51,18466,40170,0,1,1.499893,4.452545
86,optimal_relaxed,39.99997,0,60774,50,60774,134097,0,1,1.499983,3.129665
87,optimal_relaxed,4.40382,0,0,51,1,169,1,0,1.491261,1.590678
88,optimal_relaxed,39.99992,0,41611,50,41612,91950,0,1,1.499987,1.11963
89,optimal_relaxed,9.45442,0,0,51,1,197,1,0,1.476667,5.32573
90,optimal_relaxed,39.99999,0,42625,51,42625,93924,0,1,1.499943,7.974773
91,optimal_relaxed,9.20334,0,0,51,2,163,1,0,1.487492,3.005723
92,optimal_relaxed,5.87183,0,0,50,1,175,1,0,1.493374,1.481295
93,optimal_relaxed,39.99988,0,64708,50,64709,142335,0,1,1.499991,1.009643
94,optimal_relaxed,4.28955,0,0,50,1,137,1,0,1.500535,1.950904
95,optimal_relaxed,39.99996,0,37010,50,37010,81525,0,1,1.499982,1.880699
96,optimal_relaxed,39.99995,0,16162,51,16162,35521,0,1,1.49989,3.602523
97,optimal_relaxed,3.79783,0,0,50,1,127,1,0,1.49891,1.107767
98,optimal_relaxed,6.07523,0,0,54,1,137,1,0,1.495325,2.805464
99,optimal_relaxed,9.76769,0,0,50,1,227,1,0,1.496911,2.353505
100,optimal_relaxed,39.99963,0,15679,50,15679,34530,0,1,1.499927,2.454002
101,optimal_relaxed,5.05114,0,0,51,1,183,1,0,1.491696,1.818515
102,optimal_relaxed,39.99992,0,7173,50,7173,15858,0,1,1.499922,1.328851
103,optimal_relaxed,39.99997,0,14828,51,14828,32829,0,1,1.499971,1.062732
104,optimal_relaxed,6.05781,0,0,51,1,221,1,0,1.479101,7.883588
105,optimal_relaxed,39.99998,0,36591,52,36591,80156,0,1,1.499961,3.979143
106,optimal_relaxed,39.99993,0,57023,50,57023,125970,0,1,1.499968,4.770775
107,optimal_relaxed,4.91854,0,0,51,1,171,1,0,1.469135,5.6769
108,optimal_relaxed,39.99997,0,41271,50,41271,90664,0,1,1.49999,0.519607
109,optimal_relaxed,39.99783,0,1780,51,1780,4023,0,1,1.498962,5.051326
110,optimal_relaxed,5.77566,0,0,50,2,119,1,0,1.475457,4.598017
111,optimal_relaxed,39.99966,0,16411,50,16411,35926,0,1,1.499972,0.48396
112,optimal_relaxed,39.99981,0,15082,53,15084,32903,0,1,1.499849,6.86535
113,optimal_relaxed,40.0,0,42500,50,42500,93599,0,1,1.499982,1.85167
114,optimal_relaxed,14.18115,0,0,51,3,165,1,0,1.488221,1.230643
115,optimal_relaxed,39.99998,0,15865,50,15866,34680,0,1,1.499977,0.538598
116,optimal_relaxed,39.99998,0,121560,51,121563,268727,0,1,1.499997,0.538475
117,optimal_relaxed,3.53441,0,0,51,1,157,1,0,1.489609,1.866597
118,optimal_relaxed,39.99998,0,55209,50,55209,121678,0,1,1.499979,2.631945
119,optimal_relaxed,39.99992,0,16436,53,16436,36540,0,1,1.49992,3.858042
120,optimal_relaxed,39.9996,0,8091,52,8092,18015,0,1,1.499615,6.386003
121,optimal_relaxed,4.98776,0,0,50,1,149,1,0,1.487281,2.025533
122,optimal_relaxed,39.99883,0,2496,52,2496,5697,0,1,1.499621,1.616405
123,optimal_relaxed,4.15627,0,0,50,3,103,1,0,1.487562,2.06004
124,optimal_relaxed,4.1054,0,0,50,1,147,1,0,1.478115,3.293927
125,optimal_relaxed,5.24265,0,0,50,1,133,1,0,1.498683,0.754792
126,optimal_relaxed,39.99986,0,11906,50,11906,25699,0,1,1.499974,1.05762
127,optimal_relaxed,39.99997,0,42648,50,42648,93526,0,1,1.49997,3.621722
128,optimal_relaxed,40.0,0,150214,50,150214,329731,0,1,1.499992,3.447726
129,optimal_relaxed,39.99998,0,63920,50,63920,140760,0,1,1.499978,2.91445
130,optimal_relaxed,8.35912,0,0,52,3,279,1,0,1.495681,3.605481
131,optimal_relaxed,7.42359,0,0,52,1,177,1,0,1.446993,10.470087
132,optimal_relaxed,39.99998,0,53596,51,53596,118615,0,1,1.499991,1.107111
133,optimal_relaxed,39.99999,0,141256,54,141258,310621,0,1,1.499991,2.981618
134,optimal_relaxed,39.99994,0,14005,50,14006,30950,0,1,1.499825,6.258608
135,optimal_relaxed,39.99995,0,52793,50,52793,115030,0,1,1.499983,2.565235
136,optimal_relaxed,39.99974,0,1711,51,1711,4032,0,1,1.499544,2.385841
137,optimal_relaxed,39.99976,0,12707,50,12708,28598,0,1,1.499916,2.110923
138,optimal_relaxed,39.99999,0,77736,51,77737,170459,0,1,1.499994,1.092419
139,optimal_relaxed,4.76504,0,0,52,1,135,1,0,1.499768,0.853929
140,optimal_relaxed,6.79412,0,0,51,1,191,1,0,1.499288,1.233485
141,optimal_relaxed,39.99996,0,74891,50,74892,165251,0,1,1.499983,3.507153
142,optimal_relaxed,7.38938,0,0,50,4,145,1,0,1.487726,2.48766
143,optimal_relaxed,39.99989,0,25383,50,25383,55852,0,1,1.49998,0.490769
144,optimal_relaxed,5.14238,0,0,52,1,153,1,0,1.466675,8.065711
145,optimal_relaxed,39.99998,0,74041,50,74041,161660,0,1,1.499989,1.594673
146,optimal_relaxed,6.78649,0,0,50,1,141,1,0,1.5073,0.876066
147,optimal_relaxed,39.99988,0,73523,50,73523,162456,0,1,1.49999,1.266284
148,optimal_relaxed,40.0,0,66551,50,66551,147186,0,1,1.499989,2.086602
149,optimal_relaxed,5.57845,0,0,56,1,203,1,0,1.481339,3.288769
150,optimal_relaxed,4.72797,0,0,52,1,235,1,0,1.493141,1.331599
151,optimal_relaxed,39.99999,0,112363,53,112363,248554,0,1,1.499983,3.708466
152,optimal_relaxed,39.99999,0,74079,55,74079,162934,0,1,1.499977,3.926169
153,optimal_relaxed,9.5977,0,0,51,1,229,1,0,1.507765,1.853534
154,optimal_relaxed,2.84376,0,0,50,1,127,1,0,1.494189,1.288308
155,optimal_relaxed,39.99991,0,17327,51,17329,38794,0,1,1.499924,3.672601
156,optimal_relaxed,39.98184,0,176,50,176,557,0,1,1.485663,10.396438
157,optimal_relaxed,39.99959,0,4487,51,4487,10068,0,1,1.49987,1.720411
158,optimal_relaxed,40.0,0,11712,50,11712,26000,0,1,1.499765,6.048242
159,optimal_relaxed,40.0,0,43178,51,43178,95299,0,1,1.49999,1.003313
160,optimal_relaxed,39.99991,0,18798,50,18799,41155,0,1,1.499917,3.849812
161,optimal_relaxed,13.32668,0,0,53,4,175,1,0,1.493105,1.614036
162,optimal_relaxed,39.99998,0,22941,50,22942,50956,0,1,1.499959,2.425628
163,optimal_relaxed,39.99994,0,4101,51,4101,9022,0,1,1.499461,7.757744
164,optimal_relaxed,39.99998,0,38635,50,38635,85224,0,1,1.499964,3.812552
165,optimal_relaxed,40.0,0,195428,50,195431,429027,0,1,1.499998,0.70711
166,optimal_relaxed,39.99997,0,44009,50,44009,97132,0,1,1.499959,3.891924
167,optimal_relaxed,39.99997,0,19594,53,19595,43285,0,1,1.499939,3.355923
168,optimal_relaxed,39.99999,0,26441,50,26441,56869,0,1,1.499969,1.693406
169,optimal_relaxed,3.17972,0,0,53,2,135,1,0,1.487375,3.221237
170,optimal_relaxed,39.99998,0,37042,53,37042,81677,0,1,1.499948,6.878192
171,optimal_relaxed,2.85623,0,0,51,1,135,1,0,1.496802,0.751205
172,optimal_relaxed,39.99998,0,8721,54,8722,19485,0,1,1.49984,5.542289
173,optimal_relaxed,39.99988,0,26306,52,26307,58757,0,1,1.499953,3.522922
174,optimal_relaxed,8.66061,0,0,50,2,181,1,0,1.483888,3.415989
175,optimal_relaxed,3.8733,0,0,51,1,135,1,0,1.495992,1.385149
176,optimal_relaxed,39.99862,0,2579,54,2579,5812,0,1,1.499164,6.462885
177,optimal_relaxed,3.94967,0,0,55,1,197,1,0,1.495376,1.050697
178,optimal_relaxed,39.99999,0,91540,50,91542,201175,0,1,1.499997,0.354925
179,optimal_relaxed,39.99964,0,8991,50,8992,19994,0,1,1.499787,5.331032
180,optimal_relaxed,39.99998,0,50429,50,50429,110585,0,1,1.499989,0.800785
181,optimal_relaxed,6.29368,0,0,50,1,117,1,0,1.462257,5.760703
182,optimal_relaxed,6.56746,0,0,53,3,119,1,0,1.477682,2.908222
183,optimal_relaxed,6.61656,0,0,51,3,113,1,0,1.484601,2.447538
184,optimal_relaxed,39.9999,0,16749,50,16750,37248,0,1,1.49987,6.735434
185,optimal_relaxed,39.99982,0,28546,50,28546,62243,0,1,1.499984,0.373422
186,optimal_relaxed,39.99994,0,53134,50,53134,117139,0,1,1.499986,1.083486
187,optimal_relaxed,4.17764,0,0,50,1,139,1,0,1.478635,4.300666
188,optimal_relaxed,39.99998,0,180592,51,180592,396618,0,1,1.499992,3.264499
189,optimal_relaxed,39.99999,0,105283,50,105285,231983,0,1,1.499993,1.027144
190,optimal_relaxed,10.96482,0,0,51,3,204,1,0,1.495571,0.948078
191,optimal_relaxed,39.99998,0,60131,51,60132,132464,0,1,1.499978,2.014363
192,optimal_relaxed,39.99996,0,123461,52,123461,272304,0,1,1.499991,2.149507
193,optimal_relaxed,39.99998,0,93336,51,93336,204289,0,1,1.499994,0.915563
194,optimal_relaxed,39.9999,0,11214,52,11214,24717,0,1,1.499927,1.427519
195,optimal_relaxed,39.9999,0,12012,50,12013,26826,0,1,1.499933,2.408048
196,optimal_relaxed,39.9983,0,2499,50,2499,5568,0,1,1.499823,1.715222
197,optimal_relaxed,4.245,0,0,51,1,195,1,0,1.496981,0.987844
198,optimal_relaxed,7.55182,0,0,50,1,253,1,0,1.4618,14.498854
199,optimal_relaxed,39.99997,0,116799,53,116801,257522,0,1,1.499996,0.73286
200,optimal_relaxed,39.99999,0,14080,50,14081,30918,0,1,1.49989,2.967303
201,optimal_relaxed,39.99992,0,27919,51,27919,62232,0,1,1.499919,6.477462
202,optimal_relaxed,39.99997,0,17999,50,17999,39812,0,1,1.499898,5.04617
203,optimal_relaxed,9.94885,0,0,50,2,135,1,0,1.475368,4.374332
204,optimal_relaxed,5.22348,0,0,50,2,193,1,0,1.501347,0.634592
205,optimal_relaxed,7.15933,0,0,50,2,218,1,0,1.47704,6.279035
206,optimal_relaxed,4.67116,0,0,50,1,131,1,0,1.460219,7.490078
207,optimal_relaxed,3.53509,0,0,50,1,119,1,0,1.502264,0.493108
208,optimal_relaxed,39.99998,0,57885,50,57887,127522,0,1,1.499979,2.60011
209,optimal_relaxed,39.99999,0,89446,54,89446,197447,0,1,1.499992,1.107775
210,optimal_relaxed,4.85443,0,0,50,2,170,1,0,1.500513,0.626059
211,optimal_relaxed,39.99954,0,4062,50,4063,9015,0,1,1.49952,6.918718
212,optimal_relaxed,39.99995,0,37628,50,37629,82903,0,1,1.49997,1.881034
213,optimal_relaxed,39.99282,0,930,51,930,2211,0,1,1.498251,4.609349
